product_id,product_name,product_price,product_type,user_type
10069740194291,卡宾男装 新疆长绒棉T恤2023夏新款LOGO压花短袖潮流街头舒适A 漂白色02 48/170/M,199.0,时尚服装,时尚达人
10068102278283,NASA GISSnasa官方旗舰店短袖t恤男装夏衣服宽松重磅大码潮牌女情侣纯棉圆 短袖3009的白色 L(135-155斤),49.0,时尚服装,时尚达人
10069543580220,爱心东东卡萨罗澳（KSSALOAO）长袖t恤男小立领男士春季文艺休闲上衣潮流宽松亚麻衣服男 深灰色 S,998.0,时尚服装,时尚达人
100044110042,CemraKine外套男夹克春季新款休闲宽松潮流连帽冲锋衣百搭工装上衣 黑色XL,178.0,时尚服装,时尚达人
10069908389703,啄木鸟长袖t恤男潮牌秋季圆领上衣服打底衫潮流男装 HL960白色 4XL,108.0,时尚服装,时尚达人
100044715734,吉普（JEEP）短袖polo衫男2023夏季韩版短袖男翻领潮流休闲上衣服 黑色 XL,138.0,时尚服装,时尚达人
10069590385895,杰逊斯立领修身夹克男士潮牌青年时尚休闲外套男装春秋季潮流百搭上衣服 黑色 L,178.0,时尚服装,时尚达人
10042579984771,Semir[商场同款]森马外套男春秋季新款潮酷工装风男生纯棉街头夹克 土灰绿4900 170/88A/M,219.99,时尚服装,时尚达人
100045700794,木林森（MULINSEN）短袖t恤男潮流印花衣服夏季男士短袖打底衫上衣男装 白色 XL,69.0,时尚服装,时尚达人
10068832845996,付皇海澜之傢外套男2023春秋季新款工装宽松上衣服男棒球领复古潮流 灰色【春秋款】 4xl建议180-200斤,158.0,时尚服装,时尚达人
10070008784675,皮尔卡丹冰丝t恤男士短袖无痕速干上衣男夏季潮流滑料无领凉爽体恤衫 8302 深灰 165,126.0,时尚服装,时尚达人
10070026977541,欧肯蒙（OUCOMD）潮牌夹克男春秋季新款美式棒球服外套男潮流宽松情侣绣花夹克外套 咖啡 XL,159.0,时尚服装,时尚达人
100044286118,富铤（FORTEI）夹克男春秋休闲潮流外套棒球立领衣服男 YF1938 黑色 XL,99.0,时尚服装,时尚达人
10068074320269,花面怪 短袖男t恤男学生夏季男装潮牌白色体恤简约百搭纯色半袖打底衫 黑色 F624 XL,23.8,时尚服装,时尚达人
100045607730,俞兆林（YUZHAOLIN）冲锋衣外套男春秋连帽夹克宽松休闲潮流百搭上衣男装 黑色 5XL,138.0,时尚服装,时尚达人
10068477825682,啄木鸟（TUCANO）纯色男装商务长袖T恤男士春秋季潮流翻领Polo休闲爸爸装体恤衫 EO#88989藏青 175,168.0,时尚服装,时尚达人
100034219885,西域骆驼（VanCamel）夹克男外套秋季休闲韩版男士潮流立领青年棒球服工装上衣纯色男装 深灰色 XL,118.0,时尚服装,时尚达人
68696016720,OLOEY 乐乐兔香港潮牌丝光棉烫钻t恤男潮流时尚男装衣服男短袖大码体恤精神小伙打底衫 166黑色 XL,338.0,时尚服装,时尚达人
100053002183,言蔻春秋时尚拉链卫衣套装女气质洋气减龄显瘦休闲运动服两件套,368.0,时尚服装,时尚达人
65933182056,艾印客 衣服定制工作服印字logo公司t恤聚会服装文化衫订做高端polo短袖刺绣 女款请联系客服定制 M,108.0,时尚服装,时尚达人
10070091067689,美罗邦（Meloban）短袖t恤男夏季新款潮牌格子设计感圆领半袖上衣服潮流体恤高级感 驼色 XL,118.0,时尚服装,时尚达人
10069566627573,乔易伦（QIAOYILUN）短袖男2023新款夏季时尚潮牌T恤圆领痞帅百搭男半截袖设计感上衣 白色 M,88.0,时尚服装,时尚达人
10070178540874,Z.R.Zoro轻奢品牌时尚气质减龄碎花连衣裙女2023夏季新款宽松遮肉显瘦裙 绿底印花 M （109-120斤）,1888.0,时尚服装,时尚达人
10034542881271,JEEP吉普外套男秋季新款立领飞行员夹克衫男士时尚潮流大码加肥加大上衣棒球服男装外套男衣服 深灰色 L,258.0,时尚服装,时尚达人
10070438999284,Z.R.Zoro轻奢品牌时尚气质减龄雪纺连衣裙女2023夏季新款显瘦赫本风小黑裙 黑色 M,1688.0,时尚服装,时尚达人
27657186013,酒店服务员T恤夏装女餐饮餐厅网咖超市火锅饭店快餐店工作服短袖t恤汽修4S美容店团体同学聚会 明黄（翻领） XL,28.0,时尚服装,时尚达人
100034701969,啄木鸟（TUCANO）长袖t恤男秋季纯色时尚商务休闲翻领polo打底衫男士潮流百搭舒适修身上衣服男装 灰色 L,99.0,时尚服装,时尚达人
10069056195322,Y&H YIYUAN轻奢纯棉T恤男2023夏季新款烫钻高端品质潮流百搭休闲短袖男 黑色 XL,998.0,时尚服装,时尚达人
10069942016306,棉致森马旗下夹克男外套休闲2023新款春季男装潮流工装棒球服青年薄款 军绿色 L,238.0,时尚服装,时尚达人
10069730482467,NY-KH防晒衣男薄款夹克上衣夏季新款宽松外套潮流学生速干透气 白黑 2XL（推荐135斤-150斤）,119.0,时尚服装,时尚达人
100004296495,南极人（Nanjiren）两件装 男士t恤秋季圆领黑白体恤T 纯色上衣服打底衫男装CST02 白+黑L,79.0,时尚服装,时尚达人
71287846694,发现个性 polo衫定制短袖文化衫团队服装工作服t恤定做工装工衣印logo 品牌格子款-灰 S,128.0,时尚服装,时尚达人
10069956127190,DIOULIFE春季夹克男棒球服男士外套春秋款潮流青少年男生休闲夹克工装男装 721浅灰【排扣款】 XL(推荐体重140-160斤),138.0,时尚服装,时尚达人
10070176681512,南极人（Nanjiren）短袖T恤男夏季时尚潮流男士潮流ins港风五分袖宽松圆领体恤男衣服 TC3027蓝白 XL,49.0,时尚服装,时尚达人
10069199928307,欧肯蒙（OUCOMD）高品质夹克男新款男士休闲春秋季工装潮流上衣衣服外套男休闲夹克 黑白色 XL【推荐体重120-135斤】,178.0,时尚服装,时尚达人
10068652394288,MHEF品牌服饰冰丝短袖t恤男时尚立领新款上衣体恤衫薄款休闲打底衫男 2209 黄色 165,648.0,时尚服装,时尚达人
10069962984132,欧肯蒙（OUCOMD）2023新款短袖冰丝T恤男夏季男士纯棉潮流休闲体恤半袖短袖帅气t恤 暗蓝色 XL【推荐体重120-135斤】,98.0,时尚服装,时尚达人
10060657334550,DK春秋款连帽夹克男士外套刺绣大码休闲运动时尚百搭衣服胖子加大号 1783 白色 5XL,658.0,时尚服装,时尚达人
10068716737409,啄木鸟（TUCANO）夹克外套男士春秋季宽松新款韩版潮流百搭薄款男装外套上衣服 5571黑 2XL 150-165斤,188.0,时尚服装,时尚达人
10068500786821,RUNNING HIGH品牌 夹克男外套 2023春装新款国潮服装时尚百搭工装外套三防夹克 黑色 3XL,678.0,时尚服装,时尚达人
10067991759554,花花公子（PLAYBOY）夹克男春季新款男装潮牌时尚休闲渐变外套男士衣多穿连帽上衣服饰 白黑 XL,199.0,时尚服装,时尚达人
100052713687,CrelinKxlat外套男士夹克春秋季潮流休闲时尚连帽户外运动冲锋衣男装,126.8,时尚服装,时尚达人
10069319619073,NASALIKE官方男装外套男春秋夹克男棒球服男士休闲衣服美式潮流男女外套 卡其 XL,148.0,时尚服装,时尚达人
10054875440202,素行者夏季潮牌胖子T恤大码男装加肥加大t恤短袖宽松肥佬t恤男大码衣服 黑色刺绣老虎头 6XL（250-275斤）,69.0,时尚服装,时尚达人
100040566902,真维斯（JEANSWEST）夹克男士2023春季户外冲锋衣男连帽潮流时尚休闲外套焦糖色XL,199.0,时尚服装,时尚达人
10069822904107,帝欧莱夫春季棒球服外套男春秋夹克连帽潮流衣服男装情侣装休闲夹克男春装 卡其 XL(推荐体重130-145斤),158.0,时尚服装,时尚达人
10038738382881,轩莱雅【三件套】夹克男春秋季男装一套搭配痞帅气韩版潮流工装牛仔外套装男生衣服 J07浅蓝(夹克+卫衣+蓝牛仔裤) 170/L,168.0,时尚服装,时尚达人
10068861921880,RUNNING HIGH品牌 男士t恤 2023新款国潮服装夏季纯棉时尚百搭圆领短袖T恤男 咖啡色 3XL,608.0,时尚服装,时尚达人
10070548426736,卡帝乐鳄鱼（CARTELO）短袖T恤男中青年商务休闲翻领大码夏季POLO男衫纯色上衣潮流 F30-白色 L 建议125-140斤,59.0,时尚服装,时尚达人
10042579984771,Semir[商场同款]森马外套男春秋季新款潮酷工装风男生纯棉街头夹克 土灰绿4900 170/88A/M,219.99,时尚服装,时尚达人
10046815840136,卡奴迪路（CANUDILO）新款时尚棒球领夹克短款茄克外套 6322107-900 黑色 50,338.0,时尚服装,时尚达人
10034588287544,JEEP吉普外套男秋季新款立领飞行员夹克衫男士时尚防风潮流流行上衣棒球服男装外套男衣服 卡其色 L,258.0,时尚服装,时尚达人
100010436869,苹果 AEMAPE 夹克外套男连帽2022秋季男装韩版潮流时尚工装风冲锋衣外套休闲百搭夹克男外套 黑色 XL,79.0,时尚服装,时尚达人
10068951854312,NASA BASE男装潮牌联名春季潮流可拆卸帽休闲夹克男士外套青少年棒球服衣服 白色 M,148.0,时尚服装,时尚达人
100036080873,七匹狼长袖t恤男秋季男士翻领纯棉polo保罗衫男装上衣服饰商务纯色男式打底衫 藏青 175/92A(XL),319.0,时尚服装,时尚达人
67711719961,班服定制t恤订制印logo工作服广告文化衫订制志愿者短袖衣服同学聚会团体服装圆领刺绣高考毕业 精梳棉-白色 3XL,58.0,时尚服装,时尚达人
10058547932048,卡度顿特大码男装连帽夹克男外套260斤休闲华夫格上衣韩版潮流衣服春秋褂子ins港风学生痞帅情侣装 黑色 3XL（建议160-180斤）,138.0,时尚服装,时尚达人
10034547484108,JEEP吉普外套男秋季新款连帽飞行员夹克衫男士时尚潮流上衣棒球服男装户外休闲外套男衣服 灰色 M,258.0,时尚服装,时尚达人
10069328331714,NASALIKE官方男装外套男春秋夹克男棒球服男士休闲衣服翻领港风工装潮流 黑色 XL,138.0,时尚服装,时尚达人
100036121997,七匹狼【狼族生活】长袖T恤男士春季polo男装上衣服饰时尚休闲打底衫,259.0,时尚服装,时尚达人
10070237931519,凯斯芙（kaisifu）品牌高级感休闲polo领连衣裙2023夏季新款宽松显瘦时尚直筒裙优雅 黑色 M 90-115斤,1699.0,时尚服装,时尚达人
